,rouge-1,rouge-2,rouge-l,id,ROUGE-1_F1,ROUGE-1_Precision,ROUGE-1_Recall,ROUGE-2_F1,ROUGE-2_Precision,ROUGE-2_Recall,ROUGE-L_F1,ROUGE-L_Precision,ROUGE-L_Recall,ID_F1,ID_Precision,ID_Recall
8415,"{'f': 0.12903225311134256, 'p': 0.11764705882352941, 'r': 0.14285714285714285}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.06896551239001224, 'p': 0.058823529411764705, 'r': 0.08333333333333333}",id_dm_136740,0.12903225311134256,0.11764705882352941,0.14285714285714285,0.0,0.0,0.0,0.06896551239001224,0.058823529411764705,0.08333333333333333,-,-,-
8416,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_cnn_779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
8417,"{'f': 0.11764705389273376, 'p': 0.10526315789473684, 'r': 0.13333333333333333}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.06249999517578163, 'p': 0.05263157894736842, 'r': 0.07692307692307693}",id_cnn_15592,0.11764705389273376,0.10526315789473684,0.13333333333333333,0.0,0.0,0.0,0.06249999517578163,0.05263157894736842,0.07692307692307693,-,-,-
8418,"{'f': 0.11428570997551038, 'p': 0.08333333333333333, 'r': 0.18181818181818182}","{'f': 0.06060605638200213, 'p': 0.043478260869565216, 'r': 0.1}","{'f': 0.1290322534859523, 'p': 0.1, 'r': 0.18181818181818182}",id_cnn_50255,0.11428570997551038,0.08333333333333333,0.18181818181818182,0.06060605638200213,0.043478260869565216,0.1,0.1290322534859523,0.1,0.18181818181818182,-,-,-
8419,"{'f': 0.12121211698806258, 'p': 0.08695652173913043, 'r': 0.2}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.06451612466181092, 'p': 0.047619047619047616, 'r': 0.1}",id_dm_101714,0.12121211698806258,0.08695652173913043,0.2,0.0,0.0,0.0,0.06451612466181092,0.047619047619047616,0.1,-,-,-
8420,"{'f': 0.14285713826530627, 'p': 0.1111111111111111, 'r': 0.2}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.15384614931952675, 'p': 0.11764705882352941, 'r': 0.2222222222222222}",id_cnn_9877,0.14285713826530627,0.1111111111111111,0.2,0.0,0.0,0.0,0.15384614931952675,0.11764705882352941,0.2222222222222222,-,-,-
8421,"{'f': 0.071428566836735, 'p': 0.05555555555555555, 'r': 0.1}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0740740694101512, 'p': 0.058823529411764705, 'r': 0.1}",id_dm_136481,0.071428566836735,0.05555555555555555,0.1,0.0,0.0,0.0,0.0740740694101512,0.058823529411764705,0.1,-,-,-
8422,"{'f': 0.37499999500000003, 'p': 0.375, 'r': 0.375}","{'f': 0.13333332833333353, 'p': 0.13333333333333333, 'r': 0.13333333333333333}","{'f': 0.37499999500000003, 'p': 0.375, 'r': 0.375}",id_dm_115507,0.37499999500000003,0.375,0.375,0.13333332833333353,0.13333333333333333,0.13333333333333333,0.37499999500000003,0.375,0.375,-,-,-
8423,"{'f': 0.1538461489644972, 'p': 0.13333333333333333, 'r': 0.18181818181818182}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.15999999520000013, 'p': 0.13333333333333333, 'r': 0.2}",id_dm_166996,0.1538461489644972,0.13333333333333333,0.18181818181818182,0.0,0.0,0.0,0.15999999520000013,0.13333333333333333,0.2,-,-,-
8424,"{'f': 0.12903225319458916, 'p': 0.1111111111111111, 'r': 0.15384615384615385}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.12903225319458916, 'p': 0.1111111111111111, 'r': 0.15384615384615385}",id_dm_39364,0.12903225319458916,0.1111111111111111,0.15384615384615385,0.0,0.0,0.0,0.12903225319458916,0.1111111111111111,0.15384615384615385,-,-,-
8425,"{'f': 0.14285713826530627, 'p': 0.1111111111111111, 'r': 0.2}","{'f': 0.07692307239644997, 'p': 0.058823529411764705, 'r': 0.1111111111111111}","{'f': 0.14814814348422511, 'p': 0.11764705882352941, 'r': 0.2}",id_dm_17857,0.14285713826530627,0.1111111111111111,0.2,0.07692307239644997,0.058823529411764705,0.1111111111111111,0.14814814348422511,0.11764705882352941,0.2,-,-,-
8426,"{'f': 0.2857142812081633, 'p': 0.21739130434782608, 'r': 0.4166666666666667}","{'f': 0.060606056161616496, 'p': 0.045454545454545456, 'r': 0.09090909090909091}","{'f': 0.29411764249134953, 'p': 0.22727272727272727, 'r': 0.4166666666666667}",id_dm_209707,0.2857142812081633,0.21739130434782608,0.4166666666666667,0.060606056161616496,0.045454545454545456,0.09090909090909091,0.29411764249134953,0.22727272727272727,0.4166666666666667,-,-,-
8427,"{'f': 0.15384614884944134, 'p': 0.15789473684210525, 'r': 0.15}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.10526315289473707, 'p': 0.10526315789473684, 'r': 0.10526315789473684}",id_dm_11837,0.15384614884944134,0.15789473684210525,0.15,0.0,0.0,0.0,0.10526315289473707,0.10526315789473684,0.10526315789473684,-,-,-
8428,"{'f': 0.32258064058272634, 'p': 0.25, 'r': 0.45454545454545453}","{'f': 0.06896551272294917, 'p': 0.05263157894736842, 'r': 0.1}","{'f': 0.2068965470154579, 'p': 0.16666666666666666, 'r': 0.2727272727272727}",id_dm_64526,0.32258064058272634,0.25,0.45454545454545453,0.06896551272294917,0.05263157894736842,0.1,0.2068965470154579,0.16666666666666666,0.2727272727272727,-,-,-
8429,"{'f': 0.666666661827745, 'p': 0.5652173913043478, 'r': 0.8125}","{'f': 0.5405405357195033, 'p': 0.45454545454545453, 'r': 0.6666666666666666}","{'f': 0.6285714236734695, 'p': 0.55, 'r': 0.7333333333333333}",id_cnn_19494,0.666666661827745,0.5652173913043478,0.8125,0.5405405357195033,0.45454545454545453,0.6666666666666666,0.6285714236734695,0.55,0.7333333333333333,-,-,-
8430,"{'f': 0.11428570948571448, 'p': 0.09523809523809523, 'r': 0.14285714285714285}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.12121211632690562, 'p': 0.10526315789473684, 'r': 0.14285714285714285}",id_cnn_12802,0.11428570948571448,0.09523809523809523,0.14285714285714285,0.0,0.0,0.0,0.12121211632690562,0.10526315789473684,0.14285714285714285,-,-,-
8431,"{'f': 0.114285709779592, 'p': 0.08695652173913043, 'r': 0.16666666666666666}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.12903225331945908, 'p': 0.10526315789473684, 'r': 0.16666666666666666}",id_cnn_60871,0.114285709779592,0.08695652173913043,0.16666666666666666,0.0,0.0,0.0,0.12903225331945908,0.10526315789473684,0.16666666666666666,-,-,-
8432,"{'f': 0.06451612416233128, 'p': 0.05555555555555555, 'r': 0.07692307692307693}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.06896551253269949, 'p': 0.05555555555555555, 'r': 0.09090909090909091}",id_cnn_56228,0.06451612416233128,0.05555555555555555,0.07692307692307693,0.0,0.0,0.0,0.06896551253269949,0.05555555555555555,0.09090909090909091,-,-,-
8433,"{'f': 0.19999999555555567, 'p': 0.15, 'r': 0.3}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.14285713826530627, 'p': 0.1111111111111111, 'r': 0.2}",id_cnn_62649,0.19999999555555567,0.15,0.3,0.0,0.0,0.0,0.14285713826530627,0.1111111111111111,0.2,-,-,-
8434,"{'f': 0.17142856662857156, 'p': 0.14285714285714285, 'r': 0.21428571428571427}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.060606055831038036, 'p': 0.05, 'r': 0.07692307692307693}",id_dm_180402,0.17142856662857156,0.14285714285714285,0.21428571428571427,0.0,0.0,0.0,0.060606055831038036,0.05,0.07692307692307693,-,-,-
8435,"{'f': 0.2325581345592213, 'p': 0.25, 'r': 0.21739130434782608}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.09756097063652613, 'p': 0.10526315789473684, 'r': 0.09090909090909091}",id_dm_54228,0.2325581345592213,0.25,0.21739130434782608,0.0,0.0,0.0,0.09756097063652613,0.10526315789473684,0.09090909090909091,-,-,-
8436,"{'f': 0.35294117209342557, 'p': 0.2608695652173913, 'r': 0.5454545454545454}","{'f': 0.06249999570312531, 'p': 0.045454545454545456, 'r': 0.1}","{'f': 0.33333332868888893, 'p': 0.2631578947368421, 'r': 0.45454545454545453}",id_cnn_8076,0.35294117209342557,0.2608695652173913,0.5454545454545454,0.06249999570312531,0.045454545454545456,0.1,0.33333332868888893,0.2631578947368421,0.45454545454545453,-,-,-
8437,"{'f': 0.23076922624260363, 'p': 0.17647058823529413, 'r': 0.3333333333333333}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.15384614931952675, 'p': 0.11764705882352941, 'r': 0.2222222222222222}",id_cnn_57976,0.23076922624260363,0.17647058823529413,0.3333333333333333,0.0,0.0,0.0,0.15384614931952675,0.11764705882352941,0.2222222222222222,-,-,-
8438,"{'f': 0.6499999951125001, 'p': 0.5652173913043478, 'r': 0.7647058823529411}","{'f': 0.15789473196675916, 'p': 0.13636363636363635, 'r': 0.1875}","{'f': 0.43243242752373995, 'p': 0.38095238095238093, 'r': 0.5}",id_dm_10879,0.6499999951125001,0.5652173913043478,0.7647058823529411,0.15789473196675916,0.13636363636363635,0.1875,0.43243242752373995,0.38095238095238093,0.5,-,-,-
8439,"{'f': 0.19047618552154208, 'p': 0.21052631578947367, 'r': 0.17391304347826086}","{'f': 0.04999999505000049, 'p': 0.05555555555555555, 'r': 0.045454545454545456}","{'f': 0.19512194629387283, 'p': 0.2222222222222222, 'r': 0.17391304347826086}",id_dm_92079,0.19047618552154208,0.21052631578947367,0.17391304347826086,0.04999999505000049,0.05555555555555555,0.045454545454545456,0.19512194629387283,0.2222222222222222,0.17391304347826086,-,-,-
8440,"{'f': 0.2580645111342353, 'p': 0.25, 'r': 0.26666666666666666}","{'f': 0.06896551224732497, 'p': 0.06666666666666667, 'r': 0.07142857142857142}","{'f': 0.19999999500000015, 'p': 0.2, 'r': 0.2}",id_cnn_90874,0.2580645111342353,0.25,0.26666666666666666,0.06896551224732497,0.06666666666666667,0.07142857142857142,0.19999999500000015,0.2,0.2,-,-,-
8441,"{'f': 0.536585360856633, 'p': 0.55, 'r': 0.5238095238095238}","{'f': 0.4102564052596976, 'p': 0.42105263157894735, 'r': 0.4}","{'f': 0.5499999950125002, 'p': 0.5789473684210527, 'r': 0.5238095238095238}",id_dm_109889,0.536585360856633,0.55,0.5238095238095238,0.4102564052596976,0.42105263157894735,0.4,0.5499999950125002,0.5789473684210527,0.5238095238095238,-,-,-
8442,"{'f': 0.0740740696296299, 'p': 0.05555555555555555, 'r': 0.1111111111111111}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.07999999539200027, 'p': 0.0625, 'r': 0.1111111111111111}",id_dm_1768,0.0740740696296299,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.07999999539200027,0.0625,0.1111111111111111,-,-,-
8443,"{'f': 0.15999999520000013, 'p': 0.13333333333333333, 'r': 0.2}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.1666666618055557, 'p': 0.14285714285714285, 'r': 0.2}",id_dm_204014,0.15999999520000013,0.13333333333333333,0.2,0.0,0.0,0.0,0.1666666618055557,0.14285714285714285,0.2,-,-,-
8444,"{'f': 0.16216215734112505, 'p': 0.13636363636363635, 'r': 0.2}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.060606055831038036, 'p': 0.05, 'r': 0.07692307692307693}",id_dm_49170,0.16216215734112505,0.13636363636363635,0.2,0.0,0.0,0.0,0.060606055831038036,0.05,0.07692307692307693,-,-,-
8445,"{'f': 0.20689654720570758, 'p': 0.15789473684210525, 'r': 0.3}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.22222221755829916, 'p': 0.17647058823529413, 'r': 0.3}",id_dm_133713,0.20689654720570758,0.15789473684210525,0.3,0.0,0.0,0.0,0.22222221755829916,0.17647058823529413,0.3,-,-,-
8446,"{'f': 0.10526315295013873, 'p': 0.09523809523809523, 'r': 0.11764705882352941}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.05714285224489839, 'p': 0.05, 'r': 0.06666666666666667}",id_dm_146584,0.10526315295013873,0.09523809523809523,0.11764705882352941,0.0,0.0,0.0,0.05714285224489839,0.05,0.06666666666666667,-,-,-
8447,"{'f': 0.06249999548828158, 'p': 0.047619047619047616, 'r': 0.09090909090909091}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.06249999548828158, 'p': 0.047619047619047616, 'r': 0.09090909090909091}",id_dm_64612,0.06249999548828158,0.047619047619047616,0.09090909090909091,0.0,0.0,0.0,0.06249999548828158,0.047619047619047616,0.09090909090909091,-,-,-
8448,"{'f': 0.6956521689981097, 'p': 0.6153846153846154, 'r': 0.8}","{'f': 0.6666666617687076, 'p': 0.5833333333333334, 'r': 0.7777777777777778}","{'f': 0.6956521689981097, 'p': 0.6153846153846154, 'r': 0.8}",id_dm_91652,0.6956521689981097,0.6153846153846154,0.8,0.6666666617687076,0.5833333333333334,0.7777777777777778,0.6956521689981097,0.6153846153846154,0.8,-,-,-
8449,"{'f': 0.06666666202222254, 'p': 0.05263157894736842, 'r': 0.09090909090909091}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.06896551272294917, 'p': 0.05263157894736842, 'r': 0.1}",id_dm_117723,0.06666666202222254,0.05263157894736842,0.09090909090909091,0.0,0.0,0.0,0.06896551272294917,0.05263157894736842,0.1,-,-,-
8450,"{'f': 0.42105262670360116, 'p': 0.36363636363636365, 'r': 0.5}","{'f': 0.11764705397923896, 'p': 0.1, 'r': 0.14285714285714285}","{'f': 0.4444444395061729, 'p': 0.4, 'r': 0.5}",id_cnn_62527,0.42105262670360116,0.36363636363636365,0.5,0.11764705397923896,0.1,0.14285714285714285,0.4444444395061729,0.4,0.5,-,-,-
8451,"{'f': 0.23529411326989624, 'p': 0.17391304347826086, 'r': 0.36363636363636365}","{'f': 0.12499999570312517, 'p': 0.09090909090909091, 'r': 0.2}","{'f': 0.25806451155046833, 'p': 0.2, 'r': 0.36363636363636365}",id_dm_190560,0.23529411326989624,0.17391304347826086,0.36363636363636365,0.12499999570312517,0.09090909090909091,0.2,0.25806451155046833,0.2,0.36363636363636365,-,-,-
8452,"{'f': 0.1333333285333335, 'p': 0.1111111111111111, 'r': 0.16666666666666666}","{'f': 0.07142856665816359, 'p': 0.058823529411764705, 'r': 0.09090909090909091}","{'f': 0.1333333285333335, 'p': 0.1111111111111111, 'r': 0.16666666666666666}",id_cnn_33094,0.1333333285333335,0.1111111111111111,0.16666666666666666,0.07142856665816359,0.058823529411764705,0.09090909090909091,0.1333333285333335,0.1111111111111111,0.16666666666666666,-,-,-
8453,"{'f': 0.2962962914677641, 'p': 0.25, 'r': 0.36363636363636365}","{'f': 0.07999999520000028, 'p': 0.06666666666666667, 'r': 0.1}","{'f': 0.2962962914677641, 'p': 0.25, 'r': 0.36363636363636365}",id_cnn_37165,0.2962962914677641,0.25,0.36363636363636365,0.07999999520000028,0.06666666666666667,0.1,0.2962962914677641,0.25,0.36363636363636365,-,-,-
8454,"{'f': 0.32258064079084287, 'p': 0.23809523809523808, 'r': 0.5}","{'f': 0.2068965474435197, 'p': 0.15, 'r': 0.3333333333333333}","{'f': 0.34482758168846617, 'p': 0.2631578947368421, 'r': 0.5}",id_cnn_91196,0.32258064079084287,0.23809523809523808,0.5,0.2068965474435197,0.15,0.3333333333333333,0.34482758168846617,0.2631578947368421,0.5,-,-,-
8455,"{'f': 0.35714285255102046, 'p': 0.2777777777777778, 'r': 0.5}","{'f': 0.07692307239644997, 'p': 0.058823529411764705, 'r': 0.1111111111111111}","{'f': 0.285714281122449, 'p': 0.2222222222222222, 'r': 0.4}",id_dm_188551,0.35714285255102046,0.2777777777777778,0.5,0.07692307239644997,0.058823529411764705,0.1111111111111111,0.285714281122449,0.2222222222222222,0.4,-,-,-
8456,"{'f': 0.2580645112591052, 'p': 0.2222222222222222, 'r': 0.3076923076923077}","{'f': 0.06896551239001224, 'p': 0.058823529411764705, 'r': 0.08333333333333333}","{'f': 0.19999999508888905, 'p': 0.17647058823529413, 'r': 0.23076923076923078}",id_dm_17291,0.2580645112591052,0.2222222222222222,0.3076923076923077,0.06896551239001224,0.058823529411764705,0.08333333333333333,0.19999999508888905,0.17647058823529413,0.23076923076923078,-,-,-
8457,"{'f': 0.3124999954882813, 'p': 0.23809523809523808, 'r': 0.45454545454545453}","{'f': 0.06666666222222252, 'p': 0.05, 'r': 0.1}","{'f': 0.2666666620222223, 'p': 0.21052631578947367, 'r': 0.36363636363636365}",id_cnn_89571,0.3124999954882813,0.23809523809523808,0.45454545454545453,0.06666666222222252,0.05,0.1,0.2666666620222223,0.21052631578947367,0.36363636363636365,-,-,-
8458,"{'f': 0.2857142808163266, 'p': 0.25, 'r': 0.3333333333333333}","{'f': 0.1538461489644972, 'p': 0.13333333333333333, 'r': 0.18181818181818182}","{'f': 0.2857142808163266, 'p': 0.25, 'r': 0.3333333333333333}",id_dm_98840,0.2857142808163266,0.25,0.3333333333333333,0.1538461489644972,0.13333333333333333,0.18181818181818182,0.2857142808163266,0.25,0.3333333333333333,-,-,-
8459,"{'f': 0.666666661701389, 'p': 0.6153846153846154, 'r': 0.7272727272727273}","{'f': 0.4545454495867769, 'p': 0.4166666666666667, 'r': 0.5}","{'f': 0.666666661701389, 'p': 0.6153846153846154, 'r': 0.7272727272727273}",id_dm_78107,0.666666661701389,0.6153846153846154,0.7272727272727273,0.4545454495867769,0.4166666666666667,0.5,0.666666661701389,0.6153846153846154,0.7272727272727273,-,-,-
8460,"{'f': 0.26666666166666675, 'p': 0.26666666666666666, 'r': 0.26666666666666666}","{'f': 0.14285713785714302, 'p': 0.14285714285714285, 'r': 0.14285714285714285}","{'f': 0.27586206397146257, 'p': 0.2857142857142857, 'r': 0.26666666666666666}",id_cnn_41039,0.26666666166666675,0.26666666666666666,0.26666666666666666,0.14285713785714302,0.14285714285714285,0.14285714285714285,0.27586206397146257,0.2857142857142857,0.26666666666666666,-,-,-
8461,"{'f': 0.08695651720226867, 'p': 0.06666666666666667, 'r': 0.125}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0952380905215422, 'p': 0.07692307692307693, 'r': 0.125}",id_dm_81769,0.08695651720226867,0.06666666666666667,0.125,0.0,0.0,0.0,0.0952380905215422,0.07692307692307693,0.125,-,-,-
8462,"{'f': 0.06451612407908468, 'p': 0.058823529411764705, 'r': 0.07142857142857142}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0689655122948874, 'p': 0.0625, 'r': 0.07692307692307693}",id_dm_20425,0.06451612407908468,0.058823529411764705,0.07142857142857142,0.0,0.0,0.0,0.0689655122948874,0.0625,0.07692307692307693,-,-,-
8463,"{'f': 0.6285714236081633, 'p': 0.5789473684210527, 'r': 0.6875}","{'f': 0.42424241928374656, 'p': 0.3888888888888889, 'r': 0.4666666666666667}","{'f': 0.6874999950195313, 'p': 0.6470588235294118, 'r': 0.7333333333333333}",id_cnn_86029,0.6285714236081633,0.5789473684210527,0.6875,0.42424241928374656,0.3888888888888889,0.4666666666666667,0.6874999950195313,0.6470588235294118,0.7333333333333333,-,-,-
8464,"{'f': 0.27586206397146257, 'p': 0.26666666666666666, 'r': 0.2857142857142857}","{'f': 0.22222221722908106, 'p': 0.21428571428571427, 'r': 0.23076923076923078}","{'f': 0.285714280739796, 'p': 0.26666666666666666, 'r': 0.3076923076923077}",id_dm_59414,0.27586206397146257,0.26666666666666666,0.2857142857142857,0.22222221722908106,0.21428571428571427,0.23076923076923078,0.285714280739796,0.26666666666666666,0.3076923076923077,-,-,-
8465,"{'f': 0.06451612491155072, 'p': 0.045454545454545456, 'r': 0.1111111111111111}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.07142856734693902, 'p': 0.05, 'r': 0.125}",id_dm_218404,0.06451612491155072,0.045454545454545456,0.1111111111111111,0.0,0.0,0.0,0.07142856734693902,0.05,0.125,-,-,-
8466,"{'f': 0.09302325179015701, 'p': 0.16666666666666666, 'r': 0.06451612903225806}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.09756097146936366, 'p': 0.16666666666666666, 'r': 0.06896551724137931}",id_dm_14550,0.09302325179015701,0.16666666666666666,0.06451612903225806,0.0,0.0,0.0,0.09756097146936366,0.16666666666666666,0.06896551724137931,-,-,-
8467,"{'f': 0.19047618575963732, 'p': 0.15384615384615385, 'r': 0.25}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.14999999531250016, 'p': 0.12, 'r': 0.2}",id_cnn_63659,0.19047618575963732,0.15384615384615385,0.25,0.0,0.0,0.0,0.14999999531250016,0.12,0.2,-,-,-
8468,"{'f': 0.8666666617555556, 'p': 0.7647058823529411, 'r': 1.0}","{'f': 0.7857142808163265, 'p': 0.6875, 'r': 0.9166666666666666}","{'f': 0.8571428522448981, 'p': 0.75, 'r': 1.0}",id_dm_210017,0.8666666617555556,0.7647058823529411,1.0,0.7857142808163265,0.6875,0.9166666666666666,0.8571428522448981,0.75,1.0,-,-,-
8469,"{'f': 0.16666666205246927, 'p': 0.13043478260869565, 'r': 0.23076923076923078}","{'f': 0.05882352484429102, 'p': 0.045454545454545456, 'r': 0.08333333333333333}","{'f': 0.1874999953125001, 'p': 0.15, 'r': 0.25}",id_dm_171673,0.16666666205246927,0.13043478260869565,0.23076923076923078,0.05882352484429102,0.045454545454545456,0.08333333333333333,0.1874999953125001,0.15,0.25,-,-,-
8470,"{'f': 0.4137930991676576, 'p': 0.3, 'r': 0.6666666666666666}","{'f': 0.07407406990397829, 'p': 0.05263157894736842, 'r': 0.125}","{'f': 0.275862064684899, 'p': 0.2, 'r': 0.4444444444444444}",id_cnn_3727,0.4137930991676576,0.3,0.6666666666666666,0.07407406990397829,0.05263157894736842,0.125,0.275862064684899,0.2,0.4444444444444444,-,-,-
8471,"{'f': 0.1714285665306124, 'p': 0.15, 'r': 0.2}","{'f': 0.06060605572084521, 'p': 0.05263157894736842, 'r': 0.07142857142857142}","{'f': 0.12121211625344373, 'p': 0.1111111111111111, 'r': 0.13333333333333333}",id_dm_70066,0.1714285665306124,0.15,0.2,0.06060605572084521,0.05263157894736842,0.07142857142857142,0.12121211625344373,0.1111111111111111,0.13333333333333333,-,-,-
8472,"{'f': 0.39999999520000007, 'p': 0.3333333333333333, 'r': 0.5}","{'f': 0.2142857095153062, 'p': 0.17647058823529413, 'r': 0.2727272727272727}","{'f': 0.41379309859690844, 'p': 0.35294117647058826, 'r': 0.5}",id_dm_150311,0.39999999520000007,0.3333333333333333,0.5,0.2142857095153062,0.17647058823529413,0.2727272727272727,0.41379309859690844,0.35294117647058826,0.5,-,-,-
8473,"{'f': 0.23076922603550304, 'p': 0.1875, 'r': 0.3}","{'f': 0.1666666619791668, 'p': 0.13333333333333333, 'r': 0.2222222222222222}","{'f': 0.23999999520000007, 'p': 0.2, 'r': 0.3}",id_dm_205853,0.23076922603550304,0.1875,0.3,0.1666666619791668,0.13333333333333333,0.2222222222222222,0.23999999520000007,0.2,0.3,-,-,-
8474,"{'f': 0.24999999503472223, 'p': 0.23076923076923078, 'r': 0.2727272727272727}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.16666666170138905, 'p': 0.15384615384615385, 'r': 0.18181818181818182}",id_dm_100619,0.24999999503472223,0.23076923076923078,0.2727272727272727,0.0,0.0,0.0,0.16666666170138905,0.15384615384615385,0.18181818181818182,-,-,-
8475,"{'f': 0.34482758126040436, 'p': 0.3125, 'r': 0.38461538461538464}","{'f': 0.1481481432098767, 'p': 0.13333333333333333, 'r': 0.16666666666666666}","{'f': 0.37037036543209884, 'p': 0.3333333333333333, 'r': 0.4166666666666667}",id_dm_128662,0.34482758126040436,0.3125,0.38461538461538464,0.1481481432098767,0.13333333333333333,0.16666666666666666,0.37037036543209884,0.3333333333333333,0.4166666666666667,-,-,-
8476,"{'f': 0.21428570969387764, 'p': 0.16666666666666666, 'r': 0.3}","{'f': 0.07692307239644997, 'p': 0.058823529411764705, 'r': 0.1111111111111111}","{'f': 0.14814814348422511, 'p': 0.11764705882352941, 'r': 0.2}",id_dm_6192,0.21428570969387764,0.16666666666666666,0.3,0.07692307239644997,0.058823529411764705,0.1111111111111111,0.14814814348422511,0.11764705882352941,0.2,-,-,-
8477,"{'f': 0.23999999596800003, 'p': 0.16666666666666666, 'r': 0.42857142857142855}","{'f': 0.08695651788279792, 'p': 0.058823529411764705, 'r': 0.16666666666666666}","{'f': 0.23999999596800003, 'p': 0.16666666666666666, 'r': 0.42857142857142855}",id_dm_27399,0.23999999596800003,0.16666666666666666,0.42857142857142855,0.08695651788279792,0.058823529411764705,0.16666666666666666,0.23999999596800003,0.16666666666666666,0.42857142857142855,-,-,-
8478,"{'f': 0.12903225331945908, 'p': 0.10526315789473684, 'r': 0.16666666666666666}","{'f': 0.06896551253269949, 'p': 0.05555555555555555, 'r': 0.09090909090909091}","{'f': 0.14285713795918387, 'p': 0.125, 'r': 0.16666666666666666}",id_dm_88013,0.12903225331945908,0.10526315789473684,0.16666666666666666,0.06896551253269949,0.05555555555555555,0.09090909090909091,0.14285713795918387,0.125,0.16666666666666666,-,-,-
8479,"{'f': 0.8484848435996327, 'p': 0.7368421052631579, 'r': 1.0}","{'f': 0.7741935435171696, 'p': 0.6666666666666666, 'r': 0.9230769230769231}","{'f': 0.9285714235969389, 'p': 0.8666666666666667, 'r': 1.0}",id_dm_77461,0.8484848435996327,0.7368421052631579,1.0,0.7741935435171696,0.6666666666666666,0.9230769230769231,0.9285714235969389,0.8666666666666667,1.0,-,-,-
8480,"{'f': 0.07407406924554216, 'p': 0.0625, 'r': 0.09090909090909091}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.07692307204142042, 'p': 0.06666666666666667, 'r': 0.09090909090909091}",id_dm_52528,0.07407406924554216,0.0625,0.09090909090909091,0.0,0.0,0.0,0.07692307204142042,0.06666666666666667,0.09090909090909091,-,-,-
8481,"{'f': 0.22857142406530614, 'p': 0.17391304347826086, 'r': 0.3333333333333333}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.19354838235171706, 'p': 0.15789473684210525, 'r': 0.25}",id_dm_99962,0.22857142406530614,0.17391304347826086,0.3333333333333333,0.0,0.0,0.0,0.19354838235171706,0.15789473684210525,0.25,-,-,-
8482,"{'f': 0.4242424196143251, 'p': 0.3333333333333333, 'r': 0.5833333333333334}","{'f': 0.0645161244536944, 'p': 0.05, 'r': 0.09090909090909091}","{'f': 0.24242423779614333, 'p': 0.19047619047619047, 'r': 0.3333333333333333}",id_cnn_82508,0.4242424196143251,0.3333333333333333,0.5833333333333334,0.0645161244536944,0.05,0.09090909090909091,0.24242423779614333,0.19047619047619047,0.3333333333333333,-,-,-
8483,"{'f': 0.4444444395833333, 'p': 0.38095238095238093, 'r': 0.5333333333333333}","{'f': 0.17647058339100358, 'p': 0.15, 'r': 0.21428571428571427}","{'f': 0.3999999951020409, 'p': 0.35, 'r': 0.4666666666666667}",id_cnn_49581,0.4444444395833333,0.38095238095238093,0.5333333333333333,0.17647058339100358,0.15,0.21428571428571427,0.3999999951020409,0.35,0.4666666666666667,-,-,-
